geography,count,total,industryName,id
E06000056,2726,151074,Real estate activities,2426
E06000056,9577,151074,"Professional, scientific and technical activities",2427
E06000056,8387,151074,Administrative and support service activities,2428
E06000056,9697,151074,Public administration and defence; compulsory social security,2429
E06000056,15624,151074,Education,2430
E06000056,17000,151074,Human health and social work activities,2431
E07000008,177,70603,"Agriculture, Forestry and fishing",2432
E07000008,46,70603,Mining and quarrying,2433
E07000008,3853,70603,Manufacturing,2434
E07000008,157,70603,"Electricity, gas, steam and air conditioning supply",2435
E07000008,212,70603,"Water supply; Sewerage, Waste management and Remediation activities",2436
E07000008,2468,70603,Construction,2437
E07000008,6076,70603,Wholesale and retail trade; repair of motor vehicles and motorcycles,2438
E07000008,1652,70603,Transport and storage,2439
E07000008,3653,70603,Accommodation and food service activities,2440
E07000008,7118,70603,Information and communication,2441
E07000008,1062,70603,Financial and insurance activities,2442
E07000008,686,70603,Real estate activities,2443
E07000008,10027,70603,"Professional, scientific and technical activities",2444
E07000008,2663,70603,Administrative and support service activities,2445
E07000008,1982,70603,Public administration and defence; compulsory social security,2446
E07000008,15145,70603,Education,2447
E07000008,10671,70603,Human health and social work activities,2448
E07000009,1296,44688,"Agriculture, Forestry and fishing",2449
E07000009,64,44688,Mining and quarrying,2450
E07000009,3884,44688,Manufacturing,2451
E07000009,163,44688,"Electricity, gas, steam and air conditioning supply",2452
E07000009,321,44688,"Water supply; Sewerage, Waste management and Remediation activities",2453
E07000009,4292,44688,Construction,2454
E07000009,5751,44688,Wholesale and retail trade; repair of motor vehicles and motorcycles,2455
E07000009,1748,44688,Transport and storage,2456
E07000009,1484,44688,Accommodation and food service activities,2457
E07000009,2684,44688,Information and communication,2458
E07000009,826,44688,Financial and insurance activities,2459
E07000009,639,44688,Real estate activities,2460
E07000009,4185,44688,"Professional, scientific and technical activities",2461
E07000009,2205,44688,Administrative and support service activities,2462
E07000009,1926,44688,Public administration and defence; compulsory social security,2463
E07000009,5562,44688,Education,2464
E07000009,5284,44688,Human health and social work activities,2465
E07000010,1295,47111,"Agriculture, Forestry and fishing",2466
E07000010,30,47111,Mining and quarrying,2467
E07000010,6459,47111,Manufacturing,2468
E07000010,262,47111,"Electricity, gas, steam and air conditioning supply",2469
E07000010,515,47111,"Water supply; Sewerage, Waste management and Remediation activities",2470
E07000010,5137,47111,Construction,2471
E07000010,8070,47111,Wholesale and retail trade; repair of motor vehicles and motorcycles,2472
E07000010,2862,47111,Transport and storage,2473
E07000010,1653,47111,Accommodation and food service activities,2474
E07000010,1127,47111,Information and communication,2475
E07000010,859,47111,Financial and insurance activities,2476
E07000010,520,47111,Real estate activities,2477
E07000010,2057,47111,"Professional, scientific and technical activities",2478
E07000010,2805,47111,Administrative and support service activities,2479
E07000010,2548,47111,Public administration and defence; compulsory social security,2480
E07000010,3487,47111,Education,2481
E07000010,5683,47111,Human health and social work activities,2482
E07000011,1105,91401,"Agriculture, Forestry and fishing",2483
E07000011,59,91401,Mining and quarrying,2484
E07000011,9208,91401,Manufacturing,2485
E07000011,359,91401,"Electricity, gas, steam and air conditioning supply",2486
E07000011,1039,91401,"Water supply; Sewerage, Waste management and Remediation activities",2487
E07000011,8163,91401,Construction,2488
E07000011,13170,91401,Wholesale and retail trade; repair of motor vehicles and motorcycles,2489
E07000011,3545,91401,Transport and storage,2490
E07000011,3522,91401,Accommodation and food service activities,2491
E07000011,4871,91401,Information and communication,2492
E07000011,2318,91401,Financial and insurance activities,2493
E07000011,1391,91401,Real estate activities,2494
E07000011,6548,91401,"Professional, scientific and technical activities",2495
E07000011,4630,91401,Administrative and support service activities,2496
E07000011,6774,91401,Public administration and defence; compulsory social security,2497
E07000011,8554,91401,Education,2498
E07000011,12107,91401,Human health and social work activities,2499
E07000012,1015,82268,"Agriculture, Forestry and fishing",2500
E07000012,49,82268,Mining and quarrying,2501
E07000012,6735,82268,Manufacturing,2502
E07000012,211,82268,"Electricity, gas, steam and air conditioning supply",2503
E07000012,343,82268,"Water supply; Sewerage, Waste management and Remediation activities",2504
E07000012,5882,82268,Construction,2505
E07000012,8432,82268,Wholesale and retail trade; repair of motor vehicles and motorcycles,2506
E07000012,2125,82268,Transport and storage,2507
E07000012,2747,82268,Accommodation and food service activities,2508
E07000012,7224,82268,Information and communication,2509
E07000012,1648,82268,Financial and insurance activities,2510
E07000012,1095,82268,Real estate activities,2511
E07000012,9933,82268,"Professional, scientific and technical activities",2512
E07000012,3504,82268,Administrative and support service activities,2513
E07000012,3053,82268,Public administration and defence; compulsory social security,2514
E07000012,13102,82268,Education,2515
E07000012,11677,82268,Human health and social work activities,2516
E07000066,289,89003,"Agriculture, Forestry and fishing",2517
E07000066,54,89003,Mining and quarrying,2518
E07000066,5362,89003,Manufacturing,2519
E07000066,339,89003,"Electricity, gas, steam and air conditioning supply",2520
E07000066,770,89003,"Water supply; Sewerage, Waste management and Remediation activities",2521
E07000066,11277,89003,Construction,2522
E07000066,13404,89003,Wholesale and retail trade; repair of motor vehicles and motorcycles,2523
E07000066,5698,89003,Transport and storage,2524
E07000066,3249,89003,Accommodation and food service activities,2525
E07000066,3619,89003,Information and communication,2526
E07000066,7165,89003,Financial and insurance activities,2527
E07000066,1186,89003,Real estate activities,2528
E07000066,5174,89003,"Professional, scientific and technical activities",2529
E07000066,4765,89003,Administrative and support service activities,2530
E07000066,4289,89003,Public administration and defence; compulsory social security,2531
E07000066,7019,89003,Education,2532
E07000066,11898,89003,Human health and social work activities,2533
E07000067,817,76281,"Agriculture, Forestry and fishing",2534
E07000067,56,76281,Mining and quarrying,2535
E07000067,5707,76281,Manufacturing,2536
E07000067,269,76281,"Electricity, gas, steam and air conditioning supply",2537
E07000067,609,76281,"Water supply; Sewerage, Waste management and Remediation activities",2538
E07000067,9651,76281,Construction,2539
E07000067,11981,76281,Wholesale and retail trade; repair of motor vehicles and motorcycles,2540
E07000067,4405,76281,Transport and storage,2541
E07000067,2839,76281,Accommodation and food service activities,2542
E07000067,2663,76281,Information and communication,2543
E07000067,3699,76281,Financial and insurance activities,2544
E07000067,1202,76281,Real estate activities,2545
E07000067,4703,76281,"Professional, scientific and technical activities",2546
E07000067,3952,76281,Administrative and support service activities,2547
E07000067,4297,76281,Public administration and defence; compulsory social security,2548
E07000067,6615,76281,Education,2549
E07000067,9540,76281,Human health and social work activities,2550
E07000068,161,37900,"Agriculture, Forestry and fishing",2551
E07000068,36,37900,Mining and quarrying,2552
E07000068,1677,37900,Manufacturing,2553
E07000068,117,37900,"Electricity, gas, steam and air conditioning supply",2554
E07000068,183,37900,"Water supply; Sewerage, Waste management and Remediation activities",2555
E07000068,4373,37900,Construction,2556
E07000068,3992,37900,Wholesale and retail trade; repair of motor vehicles and motorcycles,2557
E07000068,1559,37900,Transport and storage,2558
E07000068,1233,37900,Accommodation and food service activities,2559
E07000068,2181,37900,Information and communication,2560
E07000068,4719,37900,Financial and insurance activities,2561
E07000068,772,37900,Real estate activities,2562
E07000068,3403,37900,"Professional, scientific and technical activities",2563
E07000068,2010,37900,Administrative and support service activities,2564
E07000068,1846,37900,Public administration and defence; compulsory social security,2565
E07000068,3633,37900,Education,2566
E07000068,4294,37900,Human health and social work activities,2567
E07000069,77,41007,"Agriculture, Forestry and fishing",2568
E07000069,25,41007,Mining and quarrying,2569
E07000069,2481,41007,Manufacturing,2570
E07000069,216,41007,"Electricity, gas, steam and air conditioning supply",2571
E07000069,429,41007,"Water supply; Sewerage, Waste management and Remediation activities",2572
E07000069,5927,41007,Construction,2573
E07000069,6122,41007,Wholesale and retail trade; repair of motor vehicles and motorcycles,2574
E07000069,2526,41007,Transport and storage,2575
E07000069,1406,41007,Accommodation and food service activities,2576
E07000069,1252,41007,Information and communication,2577
E07000069,3270,41007,Financial and insurance activities,2578
E07000069,742,41007,Real estate activities,2579
E07000069,2303,41007,"Professional, scientific and technical activities",2580
E07000069,2004,41007,Administrative and support service activities,2581
E07000069,2105,41007,Public administration and defence; compulsory social security,2582
E07000069,3470,41007,Education,2583
E07000069,4793,41007,Human health and social work activities,2584
E07000070,497,89862,"Agriculture, Forestry and fishing",2585
E07000070,54,89862,Mining and quarrying,2586
E07000070,4619,89862,Manufacturing,2587
E07000070,289,89862,"Electricity, gas, steam and air conditioning supply",2588
E07000070,582,89862,"Water supply; Sewerage, Waste management and Remediation activities",2589
E07000070,9214,89862,Construction,2590
E07000070,11799,89862,Wholesale and retail trade; repair of motor vehicles and motorcycles,2591
E07000070,3986,89862,Transport and storage,2592
E07000070,3367,89862,Accommodation and food service activities,2593
E07000070,4165,89862,Information and communication,2594
E07000070,7845,89862,Financial and insurance activities,2595
E07000070,1438,89862,Real estate activities,2596
E07000070,6840,89862,"Professional, scientific and technical activities",2597
E07000070,4535,89862,Administrative and support service activities,2598
E07000070,5614,89862,Public administration and defence; compulsory social security,2599
E07000070,8824,89862,Education,2600
E07000070,12309,89862,Human health and social work activities,2601
E07000071,564,92021,"Agriculture, Forestry and fishing",2602
E07000071,66,92021,Mining and quarrying,2603
E07000071,4375,92021,Manufacturing,2604
E07000071,361,92021,"Electricity, gas, steam and air conditioning supply",2605
E07000071,603,92021,"Water supply; Sewerage, Waste management and Remediation activities",2606
E07000071,9239,92021,Construction,2607
E07000071,13173,92021,Wholesale and retail trade; repair of motor vehicles and motorcycles,2608
E07000071,4055,92021,Transport and storage,2609
E07000071,4019,92021,Accommodation and food service activities,2610
E07000071,3615,92021,Information and communication,2611
E07000071,4521,92021,Financial and insurance activities,2612
E07000071,1540,92021,Real estate activities,2613
E07000071,5558,92021,"Professional, scientific and technical activities",2614
E07000071,4685,92021,Administrative and support service activities,2615
E07000071,6052,92021,Public administration and defence; compulsory social security,2616
E07000071,10230,92021,Education,2617
E07000071,15491,92021,Human health and social work activities,2618
E07000072,414,65798,"Agriculture, Forestry and fishing",2619
E07000072,36,65798,Mining and quarrying,2620
E07000072,2750,65798,Manufacturing,2621
E07000072,224,65798,"Electricity, gas, steam and air conditioning supply",2622
E07000072,456,65798,"Water supply; Sewerage, Waste management and Remediation activities",2623
E07000072,8364,65798,Construction,2624
E07000072,8666,65798,Wholesale and retail trade; repair of motor vehicles and motorcycles,2625
E07000072,2961,65798,Transport and storage,2626
E07000072,2329,65798,Accommodation and food service activities,2627
E07000072,3144,65798,Information and communication,2628
E07000072,5107,65798,Financial and insurance activities,2629
E07000072,1915,65798,Real estate activities,2630
E07000072,5748,65798,"Professional, scientific and technical activities",2631
E07000072,3940,65798,Administrative and support service activities,2632
E07000072,3023,65798,Public administration and defence; compulsory social security,2633
E07000072,6057,65798,Education,2634
E07000072,7199,65798,Human health and social work activities,2635
E07000073,96,45982,"Agriculture, Forestry and fishing",2636
E07000073,27,45982,Mining and quarrying,2637
E07000073,3552,45982,Manufacturing,2638
E07000073,176,45982,"Electricity, gas, steam and air conditioning supply",2639
E07000073,334,45982,"Water supply; Sewerage, Waste management and Remediation activities",2640
E07000073,5330,45982,Construction,2641
E07000073,8502,45982,Wholesale and retail trade; repair of motor vehicles and motorcycles,2642
E07000073,3079,45982,Transport and storage,2643
E07000073,1842,45982,Accommodation and food service activities,2644
E07000073,1535,45982,Information and communication,2645
E07000073,1188,45982,Financial and insurance activities,2646
E07000073,567,45982,Real estate activities,2647
E07000073,1882,45982,"Professional, scientific and technical activities",2648
E07000073,2738,45982,Administrative and support service activities,2649
E07000073,1961,45982,Public administration and defence; compulsory social security,2650
E07000073,3780,45982,Education,2651
E07000073,7609,45982,Human health and social work activities,2652
E07000074,501,31264,"Agriculture, Forestry and fishing",2653
E07000074,36,31264,Mining and quarrying,2654
E07000074,2438,31264,Manufacturing,2655
E07000074,137,31264,"Electricity, gas, steam and air conditioning supply",2656
E07000074,286,31264,"Water supply; Sewerage, Waste management and Remediation activities",2657
E07000074,4489,31264,Construction,2658
E07000074,4969,31264,Wholesale and retail trade; repair of motor vehicles and motorcycles,2659
E07000074,1401,31264,Transport and storage,2660
E07000074,1147,31264,Accommodation and food service activities,2661
E07000074,964,31264,Information and communication,2662
E07000074,1658,31264,Financial and insurance activities,2663
E07000074,431,31264,Real estate activities,2664
E07000074,1946,31264,"Professional, scientific and technical activities",2665
E07000074,1692,31264,Administrative and support service activities,2666
E07000074,1727,31264,Public administration and defence; compulsory social security,2667
E07000074,2582,31264,Education,2668
E07000074,3437,31264,Human health and social work activities,2669
E07000075,192,40660,"Agriculture, Forestry and fishing",2670
E07000075,28,40660,Mining and quarrying,2671
E07000075,2568,40660,Manufacturing,2672
E07000075,161,40660,"Electricity, gas, steam and air conditioning supply",2673
E07000075,297,40660,"Water supply; Sewerage, Waste management and Remediation activities",2674
E07000075,5010,40660,Construction,2675
E07000075,5362,40660,Wholesale and retail trade; repair of motor vehicles and motorcycles,2676
E07000075,1922,40660,Transport and storage,2677
E07000075,1271,40660,Accommodation and food service activities,2678
E07000075,1426,40660,Information and communication,2679
E07000075,4133,40660,Financial and insurance activities,2680
E07000075,661,40660,Real estate activities,2681
E07000075,2769,40660,"Professional, scientific and technical activities",2682
E07000075,2019,40660,Administrative and support service activities,2683
E07000075,2532,40660,Public administration and defence; compulsory social security,2684
E07000075,3624,40660,Education,2685
E07000075,4853,40660,Human health and social work activities,2686
E07000076,628,58280,"Agriculture, Forestry and fishing",2687
E07000076,50,58280,Mining and quarrying,2688
E07000076,3241,58280,Manufacturing,2689
E07000076,318,58280,"Electricity, gas, steam and air conditioning supply",2690
E07000076,562,58280,"Water supply; Sewerage, Waste management and Remediation activities",2691
E07000076,7023,58280,Construction,2692
E07000076,9502,58280,Wholesale and retail trade; repair of motor vehicles and motorcycles,2693
E07000076,3626,58280,Transport and storage,2694
E07000076,2967,58280,Accommodation and food service activities,2695
E07000076,1608,58280,Information and communication,2696
E07000076,1632,58280,Financial and insurance activities,2697
E07000076,905,58280,Real estate activities,2698
E07000076,2484,58280,"Professional, scientific and technical activities",2699
E07000076,3063,58280,Administrative and support service activities,2700
E07000076,2865,58280,Public administration and defence; compulsory social security,2701
E07000076,5397,58280,Education,2702
E07000076,9716,58280,Human health and social work activities,2703
E07000077,697,45738,"Agriculture, Forestry and fishing",2704
E07000077,24,45738,Mining and quarrying,2705
E07000077,3141,45738,Manufacturing,2706
E07000077,139,45738,"Electricity, gas, steam and air conditioning supply",2707
E07000077,234,45738,"Water supply; Sewerage, Waste management and Remediation activities",2708
E07000077,5060,45738,Construction,2709
E07000077,5824,45738,Wholesale and retail trade; repair of motor vehicles and motorcycles,2710
E07000077,2412,45738,Transport and storage,2711
E07000077,1454,45738,Accommodation and food service activities,2712
E07000077,2238,45738,Information and communication,2713
E07000077,2460,45738,Financial and insurance activities,2714
E07000077,870,45738,Real estate activities,2715
E07000077,4561,45738,"Professional, scientific and technical activities",2716
E07000077,2657,45738,Administrative and support service activities,2717
E07000077,2302,45738,Public administration and defence; compulsory social security,2718
E07000077,4599,45738,Education,2719
E07000077,4906,45738,Human health and social work activities,2720
E07000095,123,48301,"Agriculture, Forestry and fishing",2721
E07000095,19,48301,Mining and quarrying,2722
E07000095,2515,48301,Manufacturing,2723
E07000095,236,48301,"Electricity, gas, steam and air conditioning supply",2724
E07000095,374,48301,"Water supply; Sewerage, Waste management and Remediation activities",2725
E07000095,6114,48301,Construction,2726
E07000095,8437,48301,Wholesale and retail trade; repair of motor vehicles and motorcycles,2727
E07000095,2966,48301,Transport and storage,2728
E07000095,2029,48301,Accommodation and food service activities,2729
E07000095,2020,48301,Information and communication,2730
E07000095,2217,48301,Financial and insurance activities,2731
E07000095,1085,48301,Real estate activities,2732
E07000095,3033,48301,"Professional, scientific and technical activities",2733
E07000095,2755,48301,Administrative and support service activities,2734
E07000095,2390,48301,Public administration and defence; compulsory social security,2735
E07000095,4574,48301,Education,2736
E07000095,5123,48301,Human health and social work activities,2737
E07000096,266,77199,"Agriculture, Forestry and fishing",2738
E07000096,64,77199,Mining and quarrying,2739
E07000096,4199,77199,Manufacturing,2740
E07000096,282,77199,"Electricity, gas, steam and air conditioning supply",2741
E07000096,506,77199,"Water supply; Sewerage, Waste management and Remediation activities",2742
E07000096,7917,77199,Construction,2743
E07000096,11888,77199,Wholesale and retail trade; repair of motor vehicles and motorcycles,2744
E07000096,3915,77199,Transport and storage,2745
E07000096,3364,77199,Accommodation and food service activities,2746
E07000096,5577,77199,Information and communication,2747
E07000096,2727,77199,Financial and insurance activities,2748
E07000096,1397,77199,Real estate activities,2749
E07000096,6015,77199,"Professional, scientific and technical activities",2750
E07000096,4651,77199,Administrative and support service activities,2751
E07000096,3705,77199,Public administration and defence; compulsory social security,2752
E07000096,7630,77199,Education,2753
E07000096,9027,77199,Human health and social work activities,2754
E07000098,111,52767,"Agriculture, Forestry and fishing",2755
E07000098,33,52767,Mining and quarrying,2756
E07000098,1979,52767,Manufacturing,2757
E07000098,232,52767,"Electricity, gas, steam and air conditioning supply",2758
E07000098,243,52767,"Water supply; Sewerage, Waste management and Remediation activities",2759
E07000098,5201,52767,Construction,2760
E07000098,7204,52767,Wholesale and retail trade; repair of motor vehicles and motorcycles,2761
E07000098,2205,52767,Transport and storage,2762
E07000098,2058,52767,Accommodation and food service activities,2763
E07000098,3344,52767,Information and communication,2764
E07000098,2660,52767,Financial and insurance activities,2765
E07000098,1740,52767,Real estate activities,2766
E07000098,5081,52767,"Professional, scientific and technical activities",2767
E07000098,3071,52767,Administrative and support service activities,2768
E07000098,2135,52767,Public administration and defence; compulsory social security,2769
E07000098,5679,52767,Education,2770
E07000098,7007,52767,Human health and social work activities,2771
E07000099,429,67164,"Agriculture, Forestry and fishing",2772
E07000099,26,67164,Mining and quarrying,2773
E07000099,5765,67164,Manufacturing,2774
E07000099,247,67164,"Electricity, gas, steam and air conditioning supply",2775
E07000099,469,67164,"Water supply; Sewerage, Waste management and Remediation activities",2776
E07000099,5596,67164,Construction,2777
E07000099,9347,67164,Wholesale and retail trade; repair of motor vehicles and motorcycles,2778
E07000099,2209,67164,Transport and storage,2779
E07000099,2408,67164,Accommodation and food service activities,2780
E07000099,4460,67164,Information and communication,2781
E07000099,2752,67164,Financial and insurance activities,2782
E07000099,1180,67164,Real estate activities,2783
E07000099,6437,67164,"Professional, scientific and technical activities",2784
E07000099,3398,67164,Administrative and support service activities,2785
E07000099,3926,67164,Public administration and defence; compulsory social security,2786
E07000099,6912,67164,Education,2787
E07000099,8248,67164,Human health and social work activities,2788
E07000102,87,46949,"Agriculture, Forestry and fishing",2789
E07000102,38,46949,Mining and quarrying,2790
E07000102,2180,46949,Manufacturing,2791
E07000102,182,46949,"Electricity, gas, steam and air conditioning supply",2792
E07000102,295,46949,"Water supply; Sewerage, Waste management and Remediation activities",2793
E07000102,4936,46949,Construction,2794
E07000102,6041,46949,Wholesale and retail trade; repair of motor vehicles and motorcycles,2795
E07000102,1865,46949,Transport and storage,2796
E07000102,1654,46949,Accommodation and food service activities,2797
E07000102,3504,46949,Information and communication,2798
E07000102,2277,46949,Financial and insurance activities,2799
E07000102,1057,46949,Real estate activities,2800
E07000102,4252,46949,"Professional, scientific and technical activities",2801
E07000102,2591,46949,Administrative and support service activities,2802
E07000102,2396,46949,Public administration and defence; compulsory social security,2803
E07000102,5089,46949,Education,2804
E07000102,6083,46949,Human health and social work activities,2805
E07000103,34,52855,"Agriculture, Forestry and fishing",2806
E07000103,39,52855,Mining and quarrying,2807
E07000103,2314,52855,Manufacturing,2808
E07000103,246,52855,"Electricity, gas, steam and air conditioning supply",2809
E07000103,269,52855,"Water supply; Sewerage, Waste management and Remediation activities",2810
E07000103,4916,52855,Construction,2811
E07000103,8168,52855,Wholesale and retail trade; repair of motor vehicles and motorcycles,2812
E07000103,3085,52855,Transport and storage,2813
E07000103,2597,52855,Accommodation and food service activities,2814
E07000103,3890,52855,Information and communication,2815
E07000103,2047,52855,Financial and insurance activities,2816
E07000103,857,52855,Real estate activities,2817
E07000103,3526,52855,"Professional, scientific and technical activities",2818
E07000103,3304,52855,Administrative and support service activities,2819
E07000103,2136,52855,Public administration and defence; compulsory social security,2820
E07000103,4709,52855,Education,2821
E07000103,8422,52855,Human health and social work activities,2822
E07000143,2543,65640,"Agriculture, Forestry and fishing",2823
E07000143,90,65640,Mining and quarrying,2824
E07000143,7760,65640,Manufacturing,2825
E07000143,298,65640,"Electricity, gas, steam and air conditioning supply",2826
E07000143,560,65640,"Water supply; Sewerage, Waste management and Remediation activities",2827
E07000143,6333,65640,Construction,2828
E07000143,10403,65640,Wholesale and retail trade; repair of motor vehicles and motorcycles,2829
E07000143,3150,65640,Transport and storage,2830
E07000143,3096,65640,Accommodation and food service activities,2831
E07000143,1293,65640,Information and communication,2832
E07000143,1496,65640,Financial and insurance activities,2833
E07000143,880,65640,Real estate activities,2834
E07000143,3086,65640,"Professional, scientific and technical activities",2835
E07000143,3462,65640,Administrative and support service activities,2836
E07000143,4042,65640,Public administration and defence; compulsory social security,2837
E07000143,4969,65640,Education,2838
E07000143,9233,65640,Human health and social work activities,2839
E07000144,899,62595,"Agriculture, Forestry and fishing",2840
E07000144,261,62595,Mining and quarrying,2841
E07000144,4269,62595,Manufacturing,2842
E07000144,325,62595,"Electricity, gas, steam and air conditioning supply",2843
E07000144,413,62595,"Water supply; Sewerage, Waste management and Remediation activities",2844
E07000144,6738,62595,Construction,2845
E07000144,9356,62595,Wholesale and retail trade; repair of motor vehicles and motorcycles,2846
E07000144,2506,62595,Transport and storage,2847
E07000144,2659,62595,Accommodation and food service activities,2848
E07000144,1842,62595,Information and communication,2849
E07000144,3686,62595,Financial and insurance activities,2850
E07000144,1196,62595,Real estate activities,2851
E07000144,3507,62595,"Professional, scientific and technical activities",2852
E07000144,2876,62595,Administrative and support service activities,2853
E07000144,3569,62595,Public administration and defence; compulsory social security,2854
E07000144,5786,62595,Education,2855
E07000144,9798,62595,Human health and social work activities,2856
E07000145,418,41135,"Agriculture, Forestry and fishing",2857
E07000145,799,41135,Mining and quarrying,2858
E07000145,3675,41135,Manufacturing,2859
E07000145,388,41135,"Electricity, gas, steam and air conditioning supply",2860
E07000145,352,41135,"Water supply; Sewerage, Waste management and Remediation activities",2861
E07000145,3587,41135,Construction,2862
E07000145,6901,41135,Wholesale and retail trade; repair of motor vehicles and motorcycles,2863
E07000145,1792,41135,Transport and storage,2864
E07000145,3403,41135,Accommodation and food service activities,2865
E07000145,656,41135,Information and communication,2866
E07000145,690,41135,Financial and insurance activities,2867
E07000145,435,41135,Real estate activities,2868
E07000145,1528,41135,"Professional, scientific and technical activities",2869
E07000145,2163,41135,Administrative and support service activities,2870
E07000145,1708,41135,Public administration and defence; compulsory social security,2871
E07000145,3062,41135,Education,2872
E07000145,7665,41135,Human health and social work activities,2873
E07000146,2301,69219,"Agriculture, Forestry and fishing",2874
E07000146,124,69219,Mining and quarrying,2875
E07000146,7672,69219,Manufacturing,2876
E07000146,254,69219,"Electricity, gas, steam and air conditioning supply",2877
E07000146,618,69219,"Water supply; Sewerage, Waste management and Remediation activities",2878
E07000146,7403,69219,Construction,2879
E07000146,11430,69219,Wholesale and retail trade; repair of motor vehicles and motorcycles,2880
E07000146,2705,69219,Transport and storage,2881
E07000146,3753,69219,Accommodation and food service activities,2882
E07000146,1267,69219,Information and communication,2883
E07000146,1506,69219,Financial and insurance activities,2884
E07000146,888,69219,Real estate activities,2885
E07000146,2937,69219,"Professional, scientific and technical activities",2886
E07000146,3517,69219,Administrative and support service activities,2887
E07000146,3928,69219,Public administration and defence; compulsory social security,2888
E07000146,5400,69219,Education,2889
E07000146,10566,69219,Human health and social work activities,2890
E07000147,1533,41658,"Agriculture, Forestry and fishing",2891
E07000147,144,41658,Mining and quarrying,2892
E07000147,2863,41658,Manufacturing,2893
E07000147,178,41658,"Electricity, gas, steam and air conditioning supply",2894
E07000147,285,41658,"Water supply; Sewerage, Waste management and Remediation activities",2895
E07000147,4337,41658,Construction,2896
E07000147,6758,41658,Wholesale and retail trade; repair of motor vehicles and motorcycles,2897
E07000147,1462,41658,Transport and storage,2898
E07000147,3404,41658,Accommodation and food service activities,2899
E07000147,854,41658,Information and communication,2900
E07000147,916,41658,Financial and insurance activities,2901
E07000147,734,41658,Real estate activities,2902
E07000147,2018,41658,"Professional, scientific and technical activities",2903
E07000147,2603,41658,Administrative and support service activities,2904
E07000147,1744,41658,Public administration and defence; compulsory social security,2905
E07000147,3556,41658,Education,2906
E07000147,5991,41658,Human health and social work activities,2907
E07000148,249,65723,"Agriculture, Forestry and fishing",2908
E07000148,142,65723,Mining and quarrying,2909
E07000148,3726,65723,Manufacturing,2910
E07000148,178,65723,"Electricity, gas, steam and air conditioning supply",2911
E07000148,382,65723,"Water supply; Sewerage, Waste management and Remediation activities",2912
E07000148,4460,65723,Construction,2913
E07000148,10169,65723,Wholesale and retail trade; repair of motor vehicles and motorcycles,2914
E07000148,2590,65723,Transport and storage,2915
E07000148,4345,65723,Accommodation and food service activities,2916
E07000148,2701,65723,Information and communication,2917
E07000148,2946,65723,Financial and insurance activities,2918
E07000148,1055,65723,Real estate activities,2919
E07000148,4147,65723,"Professional, scientific and technical activities",2920
E07000148,3371,65723,Administrative and support service activities,2921
E07000148,2769,65723,Public administration and defence; compulsory social security,2922
E07000148,7349,65723,Education,2923
E07000148,11837,65723,Human health and social work activities,2924
E07000149,1823,67740,"Agriculture, Forestry and fishing",2925
E07000149,199,67740,Mining and quarrying,2926
E07000149,5067,67740,Manufacturing,2927
E07000149,324,67740,"Electricity, gas, steam and air conditioning supply",2928
E07000149,456,67740,"Water supply; Sewerage, Waste management and Remediation activities",2929
E07000149,6247,67740,Construction,2930
E07000149,9178,67740,Wholesale and retail trade; repair of motor vehicles and motorcycles,2931
E07000149,2320,67740,Transport and storage,2932
E07000149,2646,67740,Accommodation and food service activities,2933
E07000149,2112,67740,Information and communication,2934
E07000149,3056,67740,Financial and insurance activities,2935
E07000149,1248,67740,Real estate activities,2936
E07000149,4483,67740,"Professional, scientific and technical activities",2937
E07000149,3225,67740,Administrative and support service activities,2938
E07000149,3664,67740,Public administration and defence; compulsory social security,2939
E07000149,7219,67740,Education,2940
E07000149,11439,67740,Human health and social work activities,2941
E07000200,829,42953,"Agriculture, Forestry and fishing",2942
E07000200,22,42953,Mining and quarrying,2943
E07000200,3279,42953,Manufacturing,2944
E07000200,258,42953,"Electricity, gas, steam and air conditioning supply",2945
E07000200,296,42953,"Water supply; Sewerage, Waste management and Remediation activities",2946
E07000200,4831,42953,Construction,2947
E07000200,6630,42953,Wholesale and retail trade; repair of motor vehicles and motorcycles,2948
E07000200,1798,42953,Transport and storage,2949
E07000200,1757,42953,Accommodation and food service activities,2950
E07000200,1445,42953,Information and communication,2951
E07000200,1845,42953,Financial and insurance activities,2952
E07000200,696,42953,Real estate activities,2953
E07000200,2816,42953,"Professional, scientific and technical activities",2954
E07000200,2445,42953,Administrative and support service activities,2955
E07000200,2376,42953,Public administration and defence; compulsory social security,2956
E07000200,4051,42953,Education,2957
E07000200,5585,42953,Human health and social work activities,2958
E07000202,298,67029,"Agriculture, Forestry and fishing",2959
E07000202,15,67029,Mining and quarrying,2960
E07000202,3934,67029,Manufacturing,2961
E07000202,807,67029,"Electricity, gas, steam and air conditioning supply",2962
E07000202,466,67029,"Water supply; Sewerage, Waste management and Remediation activities",2963
E07000202,5865,67029,Construction,2964
E07000202,11211,67029,Wholesale and retail trade; repair of motor vehicles and motorcycles,2965
E07000202,5357,67029,Transport and storage,2966
E07000202,3210,67029,Accommodation and food service activities,2967
E07000202,2864,67029,Information and communication,2968
E07000202,3365,67029,Financial and insurance activities,2969
E07000202,672,67029,Real estate activities,2970
E07000202,2651,67029,"Professional, scientific and technical activities",2971
E07000202,3984,67029,Administrative and support service activities,2972
E07000202,3397,67029,Public administration and defence; compulsory social security,2973
E07000202,5294,67029,Education,2974
E07000202,11031,67029,Human health and social work activities,2975
