geography,count,total,group,subgroup,id
E09000005,3393,339821,"Asian, Asian British or Asian Welsh",Chinese,6723
E09000005,66157,339821,"Asian, Asian British or Asian Welsh",Indian,6724
E09000005,15217,339821,"Asian, Asian British or Asian Welsh",Pakistani,6725
E09000005,24562,339821,"Asian, Asian British or Asian Welsh",Other Asian,6726
E09000005,59495,339821,"Black, Black British, Black Welsh, Caribbean or African",NA,6727
E09000005,31070,339821,"Black, Black British, Black Welsh, Caribbean or African",African,6728
E09000005,21258,339821,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6729
E09000005,7167,339821,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6730
E09000005,17249,339821,Mixed or Multiple ethnic groups,NA,6731
E09000005,3607,339821,Mixed or Multiple ethnic groups,White and Asian,6732
E09000005,3184,339821,Mixed or Multiple ethnic groups,White and Black African,6733
E09000005,3775,339821,Mixed or Multiple ethnic groups,White and Black Caribbean,6734
E09000005,6683,339821,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6735
E09000005,117701,339821,White,NA,6736
E09000005,51611,339821,White,"English, Welsh, Scottish, Northern Irish or British",6737
E09000005,9314,339821,White,Irish,6738
E09000005,237,339821,White,Gypsy or Irish Traveller,6739
E09000005,2520,339821,White,Roma,6740
E09000005,54019,339821,White,Other White,6741
E09000005,33861,339821,Other ethnic group,NA,6742
E09000005,17924,339821,Other ethnic group,Arab,6743
E09000005,15937,339821,Other ethnic group,Any other ethnic group,6744
E09000006,27307,329991,"Asian, Asian British or Asian Welsh",NA,6745
E09000006,1748,329991,"Asian, Asian British or Asian Welsh",Bangladeshi,6746
E09000006,5075,329991,"Asian, Asian British or Asian Welsh",Chinese,6747
E09000006,12326,329991,"Asian, Asian British or Asian Welsh",Indian,6748
E09000006,1784,329991,"Asian, Asian British or Asian Welsh",Pakistani,6749
E09000006,6374,329991,"Asian, Asian British or Asian Welsh",Other Asian,6750
E09000006,25149,329991,"Black, Black British, Black Welsh, Caribbean or African",NA,6751
E09000006,13193,329991,"Black, Black British, Black Welsh, Caribbean or African",African,6752
E09000006,8169,329991,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6753
E09000006,3787,329991,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6754
E09000006,17740,329991,Mixed or Multiple ethnic groups,NA,6755
E09000006,4747,329991,Mixed or Multiple ethnic groups,White and Asian,6756
E09000006,2431,329991,Mixed or Multiple ethnic groups,White and Black African,6757
E09000006,5489,329991,Mixed or Multiple ethnic groups,White and Black Caribbean,6758
E09000006,5073,329991,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6759
E09000006,252295,329991,White,NA,6760
E09000006,219493,329991,White,"English, Welsh, Scottish, Northern Irish or British",6761
E09000006,4954,329991,White,Irish,6762
E09000006,578,329991,White,Gypsy or Irish Traveller,6763
E09000006,551,329991,White,Roma,6764
E09000006,26719,329991,White,Other White,6765
E09000006,7500,329991,Other ethnic group,NA,6766
E09000006,1203,329991,Other ethnic group,Arab,6767
E09000006,6297,329991,Other ethnic group,Any other ethnic group,6768
E09000007,38042,210136,"Asian, Asian British or Asian Welsh",NA,6769
E09000007,14356,210136,"Asian, Asian British or Asian Welsh",Bangladeshi,6770
E09000007,6728,210136,"Asian, Asian British or Asian Welsh",Chinese,6771
E09000007,6952,210136,"Asian, Asian British or Asian Welsh",Indian,6772
E09000007,1610,210136,"Asian, Asian British or Asian Welsh",Pakistani,6773
E09000007,8396,210136,"Asian, Asian British or Asian Welsh",Other Asian,6774
E09000007,18892,210136,"Black, Black British, Black Welsh, Caribbean or African",NA,6775
E09000007,14191,210136,"Black, Black British, Black Welsh, Caribbean or African",African,6776
E09000007,2703,210136,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6777
E09000007,1998,210136,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6778
E09000007,13938,210136,Mixed or Multiple ethnic groups,NA,6779
E09000007,4243,210136,Mixed or Multiple ethnic groups,White and Asian,6780
E09000007,2059,210136,Mixed or Multiple ethnic groups,White and Black African,6781
E09000007,2558,210136,Mixed or Multiple ethnic groups,White and Black Caribbean,6782
E09000007,5078,210136,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6783
E09000007,125064,210136,White,NA,6784
E09000007,74348,210136,White,"English, Welsh, Scottish, Northern Irish or British",6785
E09000007,5325,210136,White,Irish,6786
E09000007,128,210136,White,Gypsy or Irish Traveller,6787
E09000007,978,210136,White,Roma,6788
E09000007,44285,210136,White,Other White,6789
E09000007,14200,210136,Other ethnic group,NA,6790
E09000007,4417,210136,Other ethnic group,Arab,6791
E09000007,9783,210136,Other ethnic group,Any other ethnic group,6792
E09000008,68487,390724,"Asian, Asian British or Asian Welsh",NA,6793
E09000008,3549,390724,"Asian, Asian British or Asian Welsh",Bangladeshi,6794
E09000008,3950,390724,"Asian, Asian British or Asian Welsh",Chinese,6795
E09000008,29563,390724,"Asian, Asian British or Asian Welsh",Indian,6796
E09000008,15345,390724,"Asian, Asian British or Asian Welsh",Pakistani,6797
E09000008,16080,390724,"Asian, Asian British or Asian Welsh",Other Asian,6798
E09000008,88441,390724,"Black, Black British, Black Welsh, Caribbean or African",NA,6799
E09000008,40219,390724,"Black, Black British, Black Welsh, Caribbean or African",African,6800
E09000008,36108,390724,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6801
E09000008,12114,390724,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6802
E09000008,29745,390724,Mixed or Multiple ethnic groups,NA,6803
E09000008,5740,390724,Mixed or Multiple ethnic groups,White and Asian,6804
E09000008,4453,390724,Mixed or Multiple ethnic groups,White and Black African,6805
E09000008,10380,390724,Mixed or Multiple ethnic groups,White and Black Caribbean,6806
E09000008,9172,390724,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6807
E09000008,188985,390724,White,NA,6808
E09000008,146268,390724,White,"English, Welsh, Scottish, Northern Irish or British",6809
E09000008,4935,390724,White,Irish,6810
E09000008,212,390724,White,Gypsy or Irish Traveller,6811
E09000008,1120,390724,White,Roma,6812
E09000008,36450,390724,White,Other White,6813
E09000008,15066,390724,Other ethnic group,NA,6814
E09000008,2259,390724,Other ethnic group,Arab,6815
E09000008,12807,390724,Other ethnic group,Any other ethnic group,6816
E09000009,111241,367116,"Asian, Asian British or Asian Welsh",NA,6817
E09000009,3685,367116,"Asian, Asian British or Asian Welsh",Bangladeshi,6818
E09000009,4526,367116,"Asian, Asian British or Asian Welsh",Chinese,6819
E09000009,54806,367116,"Asian, Asian British or Asian Welsh",Indian,6820
E09000009,16714,367116,"Asian, Asian British or Asian Welsh",Pakistani,6821
E09000009,31510,367116,"Asian, Asian British or Asian Welsh",Other Asian,6822
E09000009,39491,367116,"Black, Black British, Black Welsh, Caribbean or African",NA,6823
E09000009,22578,367116,"Black, Black British, Black Welsh, Caribbean or African",African,6824
E09000009,12898,367116,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6825
E09000009,4015,367116,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6826
E09000009,19161,367116,Mixed or Multiple ethnic groups,NA,6827
E09000009,5445,367116,Mixed or Multiple ethnic groups,White and Asian,6828
E09000009,2446,367116,Mixed or Multiple ethnic groups,White and Black African,6829
E09000009,4597,367116,Mixed or Multiple ethnic groups,White and Black Caribbean,6830
E09000009,6673,367116,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6831
E09000009,158463,367116,White,NA,6832
E09000009,89265,367116,White,"English, Welsh, Scottish, Northern Irish or British",6833
E09000009,8511,367116,White,Irish,6834
E09000009,248,367116,White,Gypsy or Irish Traveller,6835
E09000009,1430,367116,White,Roma,6836
E09000009,59009,367116,White,Other White,6837
E09000009,38760,367116,Other ethnic group,NA,6838
E09000009,16105,367116,Other ethnic group,Arab,6839
E09000009,22655,367116,Other ethnic group,Any other ethnic group,6840
E09000010,37973,329985,"Asian, Asian British or Asian Welsh",NA,6841
E09000010,8123,329985,"Asian, Asian British or Asian Welsh",Bangladeshi,6842
E09000010,2691,329985,"Asian, Asian British or Asian Welsh",Chinese,6843
E09000010,11870,329985,"Asian, Asian British or Asian Welsh",Indian,6844
E09000010,3674,329985,"Asian, Asian British or Asian Welsh",Pakistani,6845
E09000010,11615,329985,"Asian, Asian British or Asian Welsh",Other Asian,6846
E09000010,60512,329985,"Black, Black British, Black Welsh, Caribbean or African",NA,6847
E09000010,36463,329985,"Black, Black British, Black Welsh, Caribbean or African",African,6848
E09000010,16990,329985,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6849
E09000010,7059,329985,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6850
E09000010,19558,329985,Mixed or Multiple ethnic groups,NA,6851
E09000010,3818,329985,Mixed or Multiple ethnic groups,White and Asian,6852
E09000010,2994,329985,Mixed or Multiple ethnic groups,White and Black African,6853
E09000010,5165,329985,Mixed or Multiple ethnic groups,White and Black Caribbean,6854
E09000010,7581,329985,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6855
E09000010,171884,329985,White,NA,6856
E09000010,103140,329985,White,"English, Welsh, Scottish, Northern Irish or British",6857
E09000010,5969,329985,White,Irish,6858
E09000010,374,329985,White,Gypsy or Irish Traveller,6859
E09000010,1121,329985,White,Roma,6860
E09000010,61280,329985,White,Other White,6861
E09000010,40058,329985,Other ethnic group,NA,6862
E09000010,2535,329985,Other ethnic group,Arab,6863
E09000010,37523,329985,Other ethnic group,Any other ethnic group,6864
E09000011,38028,289065,"Asian, Asian British or Asian Welsh",NA,6865
E09000011,2395,289065,"Asian, Asian British or Asian Welsh",Bangladeshi,6866
E09000011,7125,289065,"Asian, Asian British or Asian Welsh",Chinese,6867
E09000011,10128,289065,"Asian, Asian British or Asian Welsh",Indian,6868
E09000011,3538,289065,"Asian, Asian British or Asian Welsh",Pakistani,6869
E09000011,14842,289065,"Asian, Asian British or Asian Welsh",Other Asian,6870
E09000011,60602,289065,"Black, Black British, Black Welsh, Caribbean or African",NA,6871
E09000011,44185,289065,"Black, Black British, Black Welsh, Caribbean or African",African,6872
E09000011,8724,289065,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6873
E09000011,7693,289065,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6874
E09000011,17297,289065,Mixed or Multiple ethnic groups,NA,6875
E09000011,3491,289065,Mixed or Multiple ethnic groups,White and Asian,6876
E09000011,3302,289065,Mixed or Multiple ethnic groups,White and Black African,6877
E09000011,5142,289065,Mixed or Multiple ethnic groups,White and Black Caribbean,6878
E09000011,5362,289065,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6879
E09000011,161006,289065,White,NA,6880
E09000011,119665,289065,White,"English, Welsh, Scottish, Northern Irish or British",6881
E09000011,4230,289065,White,Irish,6882
E09000011,385,289065,White,Gypsy or Irish Traveller,6883
E09000011,882,289065,White,Roma,6884
E09000011,35844,289065,White,Other White,6885
E09000011,12132,289065,Other ethnic group,NA,6886
E09000011,1462,289065,Other ethnic group,Arab,6887
E09000011,10670,289065,Other ethnic group,Any other ethnic group,6888
E09000012,26885,259147,"Asian, Asian British or Asian Welsh",NA,6889
E09000012,6554,259147,"Asian, Asian British or Asian Welsh",Bangladeshi,6890
E09000012,3459,259147,"Asian, Asian British or Asian Welsh",Chinese,6891
E09000012,8832,259147,"Asian, Asian British or Asian Welsh",Indian,6892
E09000012,2461,259147,"Asian, Asian British or Asian Welsh",Pakistani,6893
E09000012,5579,259147,"Asian, Asian British or Asian Welsh",Other Asian,6894
E09000012,54645,259147,"Black, Black British, Black Welsh, Caribbean or African",NA,6895
E09000012,29478,259147,"Black, Black British, Black Welsh, Caribbean or African",African,6896
E09000012,17903,259147,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6897
E09000012,7264,259147,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6898
E09000012,17487,259147,Mixed or Multiple ethnic groups,NA,6899
E09000012,3691,259147,Mixed or Multiple ethnic groups,White and Asian,6900
E09000012,2735,259147,Mixed or Multiple ethnic groups,White and Black African,6901
E09000012,4749,259147,Mixed or Multiple ethnic groups,White and Black Caribbean,6902
E09000012,6312,259147,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6903
E09000012,137709,259147,White,NA,6904
E09000012,87927,259147,White,"English, Welsh, Scottish, Northern Irish or British",6905
E09000012,5582,259147,White,Irish,6906
E09000012,248,259147,White,Gypsy or Irish Traveller,6907
E09000012,865,259147,White,Roma,6908
E09000012,43087,259147,White,Other White,6909
E09000012,22421,259147,Other ethnic group,NA,6910
E09000012,2342,259147,Other ethnic group,Arab,6911
E09000012,20079,259147,Other ethnic group,Any other ethnic group,6912
E09000013,19306,183156,"Asian, Asian British or Asian Welsh",NA,6913
E09000013,1277,183156,"Asian, Asian British or Asian Welsh",Bangladeshi,6914
E09000013,4253,183156,"Asian, Asian British or Asian Welsh",Chinese,6915
E09000013,4100,183156,"Asian, Asian British or Asian Welsh",Indian,6916
E09000013,2010,183156,"Asian, Asian British or Asian Welsh",Pakistani,6917
E09000013,7666,183156,"Asian, Asian British or Asian Welsh",Other Asian,6918
E09000013,22453,183156,"Black, Black British, Black Welsh, Caribbean or African",NA,6919
E09000013,13243,183156,"Black, Black British, Black Welsh, Caribbean or African",African,6920
E09000013,6626,183156,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6921
E09000013,2584,183156,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6922
E09000013,12318,183156,Mixed or Multiple ethnic groups,NA,6923
E09000013,3142,183156,Mixed or Multiple ethnic groups,White and Asian,6924
E09000013,1777,183156,Mixed or Multiple ethnic groups,White and Black African,6925
E09000013,3157,183156,Mixed or Multiple ethnic groups,White and Black Caribbean,6926
E09000013,4242,183156,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6927
E09000013,115679,183156,White,NA,6928
E09000013,70105,183156,White,"English, Welsh, Scottish, Northern Irish or British",6929
E09000013,4812,183156,White,Irish,6930
E09000013,93,183156,White,Gypsy or Irish Traveller,6931
E09000013,1485,183156,White,Roma,6932
E09000013,39184,183156,White,Other White,6933
E09000013,13400,183156,Other ethnic group,NA,6934
E09000013,5534,183156,Other ethnic group,Arab,6935
E09000013,7866,183156,Other ethnic group,Any other ethnic group,6936
E09000014,23080,264238,"Asian, Asian British or Asian Welsh",NA,6937
E09000014,4819,264238,"Asian, Asian British or Asian Welsh",Bangladeshi,6938
E09000014,3848,264238,"Asian, Asian British or Asian Welsh",Chinese,6939
E09000014,5838,264238,"Asian, Asian British or Asian Welsh",Indian,6940
E09000014,2162,264238,"Asian, Asian British or Asian Welsh",Pakistani,6941
E09000014,6413,264238,"Asian, Asian British or Asian Welsh",Other Asian,6942
E09000014,46466,264238,"Black, Black British, Black Welsh, Caribbean or African",NA,6943
E09000014,24855,264238,"Black, Black British, Black Welsh, Caribbean or African",African,6944
E09000014,16339,264238,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6945
E09000014,5272,264238,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6946
E09000014,18556,264238,Mixed or Multiple ethnic groups,NA,6947
E09000014,3915,264238,Mixed or Multiple ethnic groups,White and Asian,6948
E09000014,2574,264238,Mixed or Multiple ethnic groups,White and Black African,6949
E09000014,5325,264238,Mixed or Multiple ethnic groups,White and Black Caribbean,6950
E09000014,6742,264238,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6951
E09000014,150581,264238,White,NA,6952
E09000014,84298,264238,White,"English, Welsh, Scottish, Northern Irish or British",6953
E09000014,5701,264238,White,Irish,6954
E09000014,235,264238,White,Gypsy or Irish Traveller,6955
E09000014,2004,264238,White,Roma,6956
E09000014,58343,264238,White,Other White,6957
E09000014,25555,264238,Other ethnic group,NA,6958
E09000014,2525,264238,Other ethnic group,Arab,6959
E09000014,23030,264238,Other ethnic group,Any other ethnic group,6960
E09000015,118152,261205,"Asian, Asian British or Asian Welsh",NA,6961
E09000015,1820,261205,"Asian, Asian British or Asian Welsh",Bangladeshi,6962
E09000015,2784,261205,"Asian, Asian British or Asian Welsh",Chinese,6963
E09000015,74744,261205,"Asian, Asian British or Asian Welsh",Indian,6964
E09000015,10264,261205,"Asian, Asian British or Asian Welsh",Pakistani,6965
E09000015,28540,261205,"Asian, Asian British or Asian Welsh",Other Asian,6966
E09000015,19151,261205,"Black, Black British, Black Welsh, Caribbean or African",NA,6967
E09000015,10584,261205,"Black, Black British, Black Welsh, Caribbean or African",African,6968
E09000015,6514,261205,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6969
E09000015,2053,261205,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6970
E09000015,9833,261205,Mixed or Multiple ethnic groups,NA,6971
E09000015,3140,261205,Mixed or Multiple ethnic groups,White and Asian,6972
E09000015,1104,261205,Mixed or Multiple ethnic groups,White and Black African,6973
E09000015,2187,261205,Mixed or Multiple ethnic groups,White and Black Caribbean,6974
E09000015,3402,261205,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6975
E09000015,95233,261205,White,NA,6976
E09000015,53567,261205,White,"English, Welsh, Scottish, Northern Irish or British",6977
E09000015,5608,261205,White,Irish,6978
E09000015,179,261205,White,Gypsy or Irish Traveller,6979
E09000015,1421,261205,White,Roma,6980
E09000015,34458,261205,White,Other White,6981
E09000015,18836,261205,Other ethnic group,NA,6982
E09000015,6239,261205,Other ethnic group,Arab,6983
E09000015,12597,261205,Other ethnic group,Any other ethnic group,6984
E09000016,28150,262052,"Asian, Asian British or Asian Welsh",NA,6985
E09000016,4774,262052,"Asian, Asian British or Asian Welsh",Bangladeshi,6986
E09000016,2011,262052,"Asian, Asian British or Asian Welsh",Chinese,6987
E09000016,11292,262052,"Asian, Asian British or Asian Welsh",Indian,6988
E09000016,5683,262052,"Asian, Asian British or Asian Welsh",Pakistani,6989
E09000016,4390,262052,"Asian, Asian British or Asian Welsh",Other Asian,6990
E09000016,21567,262052,"Black, Black British, Black Welsh, Caribbean or African",NA,6991
E09000016,14138,262052,"Black, Black British, Black Welsh, Caribbean or African",African,6992
E09000016,4832,262052,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,6993
E09000016,2597,262052,"Black, Black British, Black Welsh, Caribbean or African",Other Black,6994
E09000016,9747,262052,Mixed or Multiple ethnic groups,NA,6995
E09000016,2344,262052,Mixed or Multiple ethnic groups,White and Asian,6996
E09000016,1535,262052,Mixed or Multiple ethnic groups,White and Black African,6997
E09000016,3224,262052,Mixed or Multiple ethnic groups,White and Black Caribbean,6998
E09000016,2644,262052,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,6999
E09000016,197314,262052,White,NA,7000
E09000016,174232,262052,White,"English, Welsh, Scottish, Northern Irish or British",7001
E09000016,2894,262052,White,Irish,7002
E09000016,259,262052,White,Gypsy or Irish Traveller,7003
E09000016,433,262052,White,Roma,7004
E09000016,19496,262052,White,Other White,7005
E09000016,5274,262052,Other ethnic group,NA,7006
E09000016,809,262052,Other ethnic group,Arab,7007
E09000016,4465,262052,Other ethnic group,Any other ethnic group,7008
E09000017,101938,305907,"Asian, Asian British or Asian Welsh",NA,7009
E09000017,4050,305907,"Asian, Asian British or Asian Welsh",Bangladeshi,7010
E09000017,3184,305907,"Asian, Asian British or Asian Welsh",Chinese,7011
E09000017,57341,305907,"Asian, Asian British or Asian Welsh",Indian,7012
E09000017,14243,305907,"Asian, Asian British or Asian Welsh",Pakistani,7013
E09000017,23120,305907,"Asian, Asian British or Asian Welsh",Other Asian,7014
E09000017,23955,305907,"Black, Black British, Black Welsh, Caribbean or African",NA,7015
E09000017,15844,305907,"Black, Black British, Black Welsh, Caribbean or African",African,7016
E09000017,5752,305907,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7017
E09000017,2359,305907,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7018
E09000017,13359,305907,Mixed or Multiple ethnic groups,NA,7019
E09000017,4201,305907,Mixed or Multiple ethnic groups,White and Asian,7020
E09000017,1897,305907,Mixed or Multiple ethnic groups,White and Black African,7021
E09000017,3151,305907,Mixed or Multiple ethnic groups,White and Black Caribbean,7022
E09000017,4110,305907,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7023
E09000017,147387,305907,White,NA,7024
E09000017,113377,305907,White,"English, Welsh, Scottish, Northern Irish or British",7025
E09000017,5585,305907,White,Irish,7026
E09000017,479,305907,White,Gypsy or Irish Traveller,7027
E09000017,691,305907,White,Roma,7028
E09000017,27255,305907,White,Other White,7029
E09000017,19268,305907,Other ethnic group,NA,7030
E09000017,4462,305907,Other ethnic group,Arab,7031
E09000017,14806,305907,Other ethnic group,Any other ethnic group,7032
E09000018,105846,288181,"Asian, Asian British or Asian Welsh",NA,7033
E09000018,2699,288181,"Asian, Asian British or Asian Welsh",Bangladeshi,7034
E09000018,2664,288181,"Asian, Asian British or Asian Welsh",Chinese,7035
E09000018,60827,288181,"Asian, Asian British or Asian Welsh",Indian,7036
E09000018,17454,288181,"Asian, Asian British or Asian Welsh",Pakistani,7037
E09000018,22202,288181,"Asian, Asian British or Asian Welsh",Other Asian,7038
E09000018,20810,288181,"Black, Black British, Black Welsh, Caribbean or African",NA,7039
E09000018,14895,288181,"Black, Black British, Black Welsh, Caribbean or African",African,7040
E09000018,3573,288181,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7041
E09000018,2342,288181,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7042
E09000018,13514,288181,Mixed or Multiple ethnic groups,NA,7043
E09000018,4128,288181,Mixed or Multiple ethnic groups,White and Asian,7044
E09000018,2142,288181,Mixed or Multiple ethnic groups,White and Black African,7045
E09000018,2726,288181,Mixed or Multiple ethnic groups,White and Black Caribbean,7046
E09000018,4518,288181,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7047
E09000018,127083,288181,White,NA,7048
E09000018,81933,288181,White,"English, Welsh, Scottish, Northern Irish or British",7049
E09000018,3894,288181,White,Irish,7050
E09000018,296,288181,White,Gypsy or Irish Traveller,7051
E09000018,980,288181,White,Roma,7052
E09000018,39980,288181,White,Other White,7053
E09000018,20928,288181,Other ethnic group,NA,7054
E09000018,5461,288181,Other ethnic group,Arab,7055
E09000018,15467,288181,Other ethnic group,Any other ethnic group,7056
E09000019,21532,216590,"Asian, Asian British or Asian Welsh",NA,7057
E09000019,5972,216590,"Asian, Asian British or Asian Welsh",Bangladeshi,7058
E09000019,5125,216590,"Asian, Asian British or Asian Welsh",Chinese,7059
E09000019,4051,216590,"Asian, Asian British or Asian Welsh",Indian,7060
E09000019,995,216590,"Asian, Asian British or Asian Welsh",Pakistani,7061
E09000019,5389,216590,"Asian, Asian British or Asian Welsh",Other Asian,7062
E09000019,28743,216590,"Black, Black British, Black Welsh, Caribbean or African",NA,7063
E09000019,18091,216590,"Black, Black British, Black Welsh, Caribbean or African",African,7064
E09000019,7368,216590,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7065
E09000019,3284,216590,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7066
E09000019,16231,216590,Mixed or Multiple ethnic groups,NA,7067
E09000019,3750,216590,Mixed or Multiple ethnic groups,White and Asian,7068
E09000019,2257,216590,Mixed or Multiple ethnic groups,White and Black African,7069
E09000019,4171,216590,Mixed or Multiple ethnic groups,White and Black Caribbean,7070
E09000019,6053,216590,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7071
E09000019,134754,216590,White,NA,7072
E09000019,86092,216590,White,"English, Welsh, Scottish, Northern Irish or British",7073
E09000019,7062,216590,White,Irish,7074
E09000019,108,216590,White,Gypsy or Irish Traveller,7075
E09000019,958,216590,White,Roma,7076
E09000019,40534,216590,White,Other White,7077
E09000019,15330,216590,Other ethnic group,NA,7078
E09000019,2991,216590,Other ethnic group,Arab,7079
E09000019,12339,216590,Other ethnic group,Any other ethnic group,7080
E09000020,17025,143373,"Asian, Asian British or Asian Welsh",NA,7081
E09000020,1488,143373,"Asian, Asian British or Asian Welsh",Bangladeshi,7082
E09000020,3839,143373,"Asian, Asian British or Asian Welsh",Chinese,7083
E09000020,3209,143373,"Asian, Asian British or Asian Welsh",Indian,7084
E09000020,1282,143373,"Asian, Asian British or Asian Welsh",Pakistani,7085
E09000020,7207,143373,"Asian, Asian British or Asian Welsh",Other Asian,7086
E09000020,11279,143373,"Black, Black British, Black Welsh, Caribbean or African",NA,7087
E09000020,6944,143373,"Black, Black British, Black Welsh, Caribbean or African",African,7088
E09000020,3237,143373,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7089
E09000020,1098,143373,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7090
E09000020,9525,143373,Mixed or Multiple ethnic groups,NA,7091
E09000020,3047,143373,Mixed or Multiple ethnic groups,White and Asian,7092
E09000020,1288,143373,Mixed or Multiple ethnic groups,White and Black African,7093
E09000020,1725,143373,Mixed or Multiple ethnic groups,White and Black Caribbean,7094
E09000020,3465,143373,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7095
E09000020,91394,143373,White,NA,7096
E09000020,46883,143373,White,"English, Welsh, Scottish, Northern Irish or British",7097
E09000020,2825,143373,White,Irish,7098
E09000020,84,143373,White,Gypsy or Irish Traveller,7099
E09000020,1049,143373,White,Roma,7100
E09000020,40553,143373,White,Other White,7101
E09000020,14150,143373,Other ethnic group,NA,7102
E09000020,6384,143373,Other ethnic group,Arab,7103
E09000020,7766,143373,Other ethnic group,Any other ethnic group,7104
E09000021,29938,168065,"Asian, Asian British or Asian Welsh",NA,7105
E09000021,932,168065,"Asian, Asian British or Asian Welsh",Bangladeshi,7106
E09000021,4127,168065,"Asian, Asian British or Asian Welsh",Chinese,7107
E09000021,7731,168065,"Asian, Asian British or Asian Welsh",Indian,7108
E09000021,4380,168065,"Asian, Asian British or Asian Welsh",Pakistani,7109
E09000021,12768,168065,"Asian, Asian British or Asian Welsh",Other Asian,7110
E09000021,4741,168065,"Black, Black British, Black Welsh, Caribbean or African",NA,7111
E09000021,3105,168065,"Black, Black British, Black Welsh, Caribbean or African",African,7112
E09000021,1081,168065,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,7113
E09000021,555,168065,"Black, Black British, Black Welsh, Caribbean or African",Other Black,7114
E09000021,8996,168065,Mixed or Multiple ethnic groups,NA,7115
E09000021,3540,168065,Mixed or Multiple ethnic groups,White and Asian,7116
E09000021,1090,168065,Mixed or Multiple ethnic groups,White and Black African,7117
E09000021,1564,168065,Mixed or Multiple ethnic groups,White and Black Caribbean,7118
E09000021,2802,168065,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,7119
E09000021,114831,168065,White,NA,7120
E09000021,90288,168065,White,"English, Welsh, Scottish, Northern Irish or British",7121
E09000021,2633,168065,White,Irish,7122
E09000021,61,168065,White,Gypsy or Irish Traveller,7123
E09000021,445,168065,White,Roma,7124
E09000021,21404,168065,White,Other White,7125
E09000021,9559,168065,Other ethnic group,NA,7126
E09000021,3580,168065,Other ethnic group,Arab,7127
E09000021,5979,168065,Other ethnic group,Any other ethnic group,7128
E09000022,23051,317650,"Asian, Asian British or Asian Welsh",NA,7129
E09000022,2502,317650,"Asian, Asian British or Asian Welsh",Bangladeshi,7130
E09000022,4986,317650,"Asian, Asian British or Asian Welsh",Chinese,7131
E09000022,6054,317650,"Asian, Asian British or Asian Welsh",Indian,7132
E09000022,3868,317650,"Asian, Asian British or Asian Welsh",Pakistani,7133
E09000022,5641,317650,"Asian, Asian British or Asian Welsh",Other Asian,7134
E09000022,76145,317650,"Black, Black British, Black Welsh, Caribbean or African",NA,7135
E09000022,37359,317650,"Black, Black British, Black Welsh, Caribbean or African",African,7136
